city,state,lat,lon
Gilman,CT,41.577198,-72.20036
Gilman,IA,41.87955,-92.79387
Gilman,IL,40.767194,-87.98929
Gilman,MN,45.691714,-94.05629
Gilman,VT,44.413715,-71.70906
Gilman,WI,45.186932,-90.81846
Gilman City,MO,40.154895,-93.8395
Gilmanton,NH,43.42975,-71.37517
Gilmanton,WI,44.311074,-91.806396
Gilmanton Iron Works,NH,43.435913,-71.32971
Gilmer,TX,32.7088405,-94.9105055
Gilmer,WV,38.913649,-80.831256
Gilmore,AR,35.411831,-90.27537
Gilmore City,IA,42.71032,-94.45293
Gilroy,CA,37.0015455,-121.53157949999999
Gilson,IL,40.859964,-90.22212
Gilsum,NH,43.055293,-72.26149
Giltner,NE,40.769633,-98.16372
Gipsy,MO,37.146953,-90.1887
Gipsy,PA,40.804018,-78.86765
Girard,GA,33.032445,-81.63251
Girard,IL,39.436584,-89.8028
Girard,KS,37.506616,-94.86078
Girard,OH,41.160758,-80.693
Girard,PA,41.979,-80.3098
Girard,TX,33.361766,-100.6895
Girardville,PA,40.793258,-76.28315
Girdler,KY,36.947113,-83.8506
Girdletree,MD,38.097861,-75.39378
Girdwood,AK,60.952049,-149.0838
Girvin,TX,31.019602,-102.47675
Given,WV,38.698253,-81.75416
Glace,WV,37.552029,-80.539672
Glad Valley,SD,44.992051,-101.568656
Gladbrook,IA,42.190943,-92.70755
Glade,KS,39.652794,-99.30712
Glade Hill,VA,37.014685,-79.75335
Glade Park,CO,38.958934,-108.85126
Glade Spring,VA,36.772376,-81.7742
Glade Valley,NC,36.445484,-81.0081
Gladeville,TN,36.156231,-86.304922
Gladewater,TX,32.531814,-94.94358
Gladstone,IL,40.854247,-90.96542
Gladstone,MI,45.847136,-87.04529
Gladstone,ND,46.860364,-102.56782
Gladstone,NJ,40.72265,-74.67432
Gladstone,NM,36.353757,-103.96571
Gladstone,OR,45.385642,-122.59272
Gladstone,VA,37.541726,-78.80777
Gladwin,MI,44.041529,-84.46503
Gladwyne,PA,40.042444,-75.28002
Glady,WV,38.780919,-79.74674
Gladys,VA,37.142894,-79.05412
Glandorf,OH,41.096421,-84.112031
Glasco,KS,39.367111,-97.82634
Glasco,NY,41.949795,-74.003246
Glasford,IL,40.577778,-89.8297
Glasgo,CT,41.559873,-71.889199
Glasgow,KY,36.958551,-85.9350585
Glasgow,MO,39.235444,-92.84612
Glasgow,MT,48.15381,-106.69558
Glasgow,PA,40.717845,-78.463679
Glasgow,VA,37.641788,-79.45652
Glasgow,WV,38.214254,-81.42028
Glassboro,NJ,39.700008,-75.11951
Glasser,NJ,41.12831,-74.678956
Glassport,PA,40.326919,-79.88869
Glasston,ND,48.714076,-97.44741
Glastonbury,CT,41.707932,-72.57085
Gleason,TN,36.223573,-88.60614
Gleason,WI,45.372921,-89.43748
Glen,MS,34.851034,-88.39868
Glen,MT,45.149805,-112.70073
Glen,NH,44.116958,-71.20354
Glen,WV,38.382145,-81.19842
Glen Allan,MS,33.028345,-91.05179
Glen Allen,AL,33.909001,-87.73186
Glen Allen,VA,37.626365,-77.49297766666668
Glen Alpine,NC,35.721174,-81.817998
Glen Arbor,MI,44.909446,-85.96827049999999
Glen Arm,MD,39.454943,-76.49718
Glen Aubrey,NY,42.254154,-76.01194
Glen Burnie,MD,39.10019533333333,-76.60666066666667
Glen Campbell,PA,40.816706,-78.8636
Glen Carbon,IL,38.75592,-89.97442
Glen Cove,ME,44.131005,-69.091111
Glen Cove,NY,40.864757,-73.62609
Glen Dale,WV,39.951586,-80.74994
Glen Daniel,WV,37.802995,-81.36495
Glen Easton,WV,39.835605,-80.67752
Glen Echo,MD,38.97026,-77.1442
Glen Elder,KS,39.503154,-98.3031
Glen Ellen,CA,38.367948,-122.52468
Glen Ellyn,IL,41.854729,-88.075783
Glen Ferris,WV,38.149058,-81.21276
Glen Flora,TX,29.346878,-96.19287
Glen Flora,WI,45.500701,-90.85944
Glen Fork,WV,37.687988,-81.5314
Glen Gardner,NJ,40.716332,-74.91405
Glen Haven,CO,40.497758,-105.43325
Glen Haven,WI,42.818053,-90.9931
Glen Head,NY,40.823957,-73.60415
Glen Hope,PA,40.798959,-78.50032
Glen Jean,WV,37.927809,-81.15174
Glen Lyn,VA,37.377877,-80.85658
Glen Lyon,PA,41.175582,-76.07455
Glen Mills,PA,39.897677,-75.50109
Glen Morgan,WV,37.72329,-81.17444
Glen Oaks,NY,40.742944,-73.70956
Glen Richey,PA,40.945702,-78.4745
Glen Riddle Lima,PA,39.934047,-75.405987
Glen Ridge,NJ,40.80495,-74.2047
Glen Rock,NJ,40.961109,-74.12576
Glen Rock,PA,39.780323,-76.74785
Glen Rogers,WV,37.714713,-81.41815
Glen Rose,TX,32.228184,-97.77198
Glen Saint Mary,FL,30.272356,-82.21351
Glen Spey,NY,41.48397,-74.81186
Glen Ullin,ND,46.759443,-101.83368
Glen White,WV,37.731521,-81.28108
Glen Wild,NY,41.648888,-74.57064
Glen Wilton,VA,37.555083,-79.786151
Glenallen,MO,37.332487,-90.08675
Glenarm,IL,39.642083,-89.65936
Glenbeulah,WI,43.777582,-88.10103
Glenbrook,NV,39.083284,-119.93964
Glenburn,ND,48.485288,-101.22156
Glencliff,NH,43.967542,-71.840883
Glencoe,AR,36.327307,-91.72234
Glencoe,CA,38.356552,-120.58318
Glencoe,IL,42.130976,-87.76252
Glencoe,KY,38.742296,-84.81223
Glencoe,MN,44.773886,-94.17294
Glencoe,MO,38.578703,-90.66508
Glencoe,NM,33.429637,-105.48489
Glencoe,OH,40.008421,-80.88913
Glencoe,OK,36.214419,-96.91672
Glencross,SD,45.098685,-100.879214
Glendale,AZ,33.490214615384616,-112.1991523076923
Glendale,CA,33.999603071428574,-118.27321657142856
Glendale,KY,37.59641,-85.92294
Glendale,MA,42.279292,-73.343545
Glendale,OR,42.771195,-123.38578
Glendale,RI,41.982417,-71.600848
Glendale,SC,35.044719,-81.977324
Glendale,UT,37.351773,-112.61182
Glendale Heights,IL,41.920228,-88.07891
Glendale Springs,NC,36.343002,-81.37502
Glendive,MT,47.107345,-104.72683
Glendo,WY,42.489239,-104.97591
Glendora,CA,34.129726,-117.85592
Glendora,MS,33.857538,-90.30001
Glendora,NJ,39.840463,-75.0687
Gleneden Beach,OR,44.885,-123.994219
Glenelg,MD,39.26574,-76.99735
Glenfield,ND,47.435273,-98.63842
Glenfield,NY,43.743932,-75.34971
Glenford,NY,42.000093,-74.15946
Glenford,OH,39.905157,-82.28507
Glengary,WV,39.372769,-78.1676
Glenham,NY,41.520249,-73.933259
Glenham,SD,45.592102,-100.28391
Glenhaven,CA,39.03276,-122.74082
Glenhayes,WV,38.132114,-82.418277
Glenmont,NY,42.600551,-73.79621
Glenmont,OH,40.527648,-82.14312
Glenmoore,PA,40.094621,-75.74602
Glenmora,LA,31.004922,-92.62099
Glenn,CA,39.605289,-122.03231
Glenn,GA,33.157214,-85.170588
Glenn,MI,42.630533,-86.072032
Glenn Dale,MD,38.984107,-76.81544
Glennallen,AK,62.12042,-145.58592
Glennie,MI,44.54684,-83.70977
Glenns Ferry,ID,42.965519,-115.32724
Glennville,CA,35.727428,-118.72424
Glennville,GA,31.945767,-81.93594
Glenolden,PA,39.902045,-75.29371
Glenoma,WA,46.53619,-122.11766
Glenpool,OK,35.951244,-96.00803
Glenrock,WY,42.796442,-105.91078
Glens Falls,NY,43.312104,-73.64825
Glens Fork,KY,36.98182,-85.22988
Glenshaw,PA,40.533806,-79.96303
Glenside,PA,40.10346,-75.16829
Glentana,MT,48.330241,-106.609665
Glenview,IL,42.07672,-87.81922
Glenview,KY,38.309597,-85.643359
Glenview Nas,IL,41.811929,-87.68732
Glenvil,NE,40.459158,-98.28892
Glenville,MN,43.550747,-93.21987
Glenville,NC,35.175847,-83.11146
Glenville,PA,39.759126,-76.85248
Glenville,WV,38.939952,-80.84886
Glenwood,AL,31.637696,-86.13578
Glenwood,AR,34.320028,-93.5993
Glenwood,FL,29.022728999999998,-81.172169
Glenwood,GA,32.190739,-82.69115
Glenwood,IA,41.039679,-95.73092
Glenwood,IL,41.544584,-87.61289
Glenwood,IN,39.609926,-85.28428
Glenwood,MD,39.280106,-77.02052
Glenwood,MN,45.609555,-95.35104
Glenwood,MO,40.513638,-92.60818
Glenwood,NC,35.738725,-82.059494
Glenwood,NJ,41.232344,-74.48688
Glenwood,NM,33.401692,-108.63575
Glenwood,NY,42.601635,-78.64273
Glenwood,UT,38.764683,-111.98379
Glenwood,WA,46.018228,-121.28904
Glenwood,WV,38.558344,-82.17149
Glenwood City,WI,45.06461,-92.18504
Glenwood Landing,NY,40.828143,-73.64401
Glenwood Springs,CO,39.52253,-107.323203
Glidden,IA,42.096445,-94.71141
Glidden,TX,29.699797,-96.59314
Glidden,WI,46.119661,-90.64288
Glide,OR,43.242312,-123.03325
Globe,AZ,33.4782445,-110.784745
Glorieta,NM,35.759271,-105.74841
Gloster,LA,32.191147,-93.8191
Gloster,MS,31.206278,-90.9959
Gloucester,MA,42.629729,-70.7773215
Gloucester,NC,34.732744,-76.53869
Gloucester,VA,37.414991,-76.52959
Gloucester City,NJ,39.891113,-75.11836
Gloucester Point,VA,37.28414775,-76.521472
Glouster,OH,39.506243,-82.0779
Glover,MO,37.505462,-90.845047
Glover,VT,44.684488,-72.20936
Gloversville,NY,43.069562,-74.3436
Gloverville,SC,33.523241,-81.82785
Glyndon,MD,39.472604,-76.81424
Glyndon,MN,46.884481,-96.56301
Glynn,LA,30.633678,-91.33786
Gnadenhutten,OH,40.359172,-81.4351
Gober,TX,33.469719,-96.111103
Gobler,MO,36.124101,-89.99144
Gobles,MI,42.37346,-85.85725
Goddard,KS,37.651845,-97.5739
Godeffroy,NY,41.437427,-74.60322
Godfrey,IL,38.947841,-90.2216
Godley,TX,32.442679,-97.52595
Godwin,NC,35.171062,-78.63648
Goehner,NE,40.832663,-97.22019
Goessel,KS,38.246972,-97.34817
Goetzville,MI,46.064734,-84.15477
Goff,KS,39.671207,-95.92512
Goffstown,NH,43.037495,-71.57023
Golconda,IL,37.374723,-88.52571
Golconda,NV,40.926644,-117.31706
Gold Bar,WA,47.851713,-121.66644
Gold Beach,OR,42.451203,-124.39036
Gold Camp,AZ,33.349996,-111.418233
Gold Canyon,AZ,33.34,-111.42
Gold Creek,MT,46.606751,-112.97866
Gold Hill,NC,35.513974,-80.32779
Gold Hill,OR,42.432422,-123.08639
Gold Run,CA,39.177026,-120.8451
Goldbond,VA,37.427111,-80.55227
Golden,CO,39.651919,-105.240955
Golden,IL,40.112726,-91.02632
Golden,MO,36.557301,-93.64371
Golden,MS,34.428899,-88.22647
Golden,OK,34.032184,-94.89649
Golden,TX,32.730279,-95.56286
Golden City,MO,37.371365,-94.09057
Golden Eagle,IL,38.91384,-90.57421
Golden Gate,IL,38.365545,-88.19454
Golden Meadow,LA,29.275485,-90.24378
Golden Valley,AZ,35.190896,-114.24036
Golden Valley,ND,47.396933,-102.08106
Goldendale,WA,45.846697,-120.75703
Goldenrod,FL,28.613308,-81.258107999999993
Goldens Bridge,NY,41.294561,-73.66701
Goldfield,IA,42.764886,-93.94113
Goldfield,NV,37.571495,-117.31507
Goldonna,LA,32.01716,-92.9059
Goldsboro,MD,39.026033,-75.7936
Goldsboro,NC,35.3937248,-78.00682640000001
Goldsboro,TX,32.043108,-99.70865
Goldsmith,IN,40.289779,-86.15004
Goldsmith,TX,31.983989,-102.64729
Goldston,NC,35.564257,-79.35011
Goldthwaite,TX,31.460782,-98.52618
Goldvein,VA,38.474222,-77.64361
Goleta,CA,34.443746,-119.94215
Golf,IL,42.056529,-87.79286
Goliad,TX,28.685027,-97.40221
Goltry,OK,36.521836,-98.13462
Golva,ND,46.713628,-103.94995
Gomer,OH,40.844554,-84.18324
Gonvick,MN,47.755904,-95.5078
Gonzales,CA,36.518179,-121.42557
Gonzales,LA,30.216972,-90.8959955
Gonzales,TX,29.510439,-97.45352
Gonzalez,FL,30.581825,-87.292918
Goochland,VA,37.69536,-77.99793
Good Hart,MI,45.580183,-85.113678
Good Hope,GA,33.766057000000004,-83.57597
Good Hope,IL,40.579737,-90.64691
Good Thunder,MN,44.017609,-94.05231
Goode,VA,37.361512,-79.3981
Goodell,IA,42.930305,-93.62645
Goodells,MI,42.952553,-82.68571
Goodfellow AFB,TX,31.39577,-100.68959
Goodfield,IL,40.628105,-89.28004
Goodhue,MN,44.408846,-92.63312
Gooding,ID,42.944346,-114.70605
Goodland,FL,26.034353000000003,-81.51675549999999
Goodland,IN,40.773474,-87.28615
Goodland,KS,39.332837,-101.75422
Goodland,MN,47.169979,-93.13179
Goodlettsville,TN,36.2706275,-86.75201899999999
Goodman,MO,36.737108500000005,-94.4164065
Goodman,MS,32.940348,-89.89824
Goodman,WI,45.634252,-88.33667
Goodnews Bay,AK,59.125873,-161.59999
Goodrich,MI,42.911611,-83.48421
Goodrich,ND,47.480027,-100.13717
Goodrich,TX,30.595651,-94.94597
Goodridge,MN,48.128712,-95.82013
Goodson,MO,37.746461,-93.2482
Goodspring,TN,35.08957,-87.16259
Goodsprings,AL,33.679503,-87.237372
Goodview,VA,37.21556,-79.73922
Goodville,PA,40.043523,-76.238766
Goodwater,AL,33.089342,-86.04682
Goodway,AL,31.529531,-87.345345
Goodwell,OK,36.691413,-101.738
Goodwin,AR,34.935463,-91.02712
Goodwin,SD,44.865062,-96.85949
Goodwine,IL,40.748087,-87.82876
Goodyear,AZ,33.430922,-112.38482
Goodyears Bar,CA,39.545514,-120.88512
Goose Creek,SC,32.991185,-80.02347
Goose Lake,IA,41.926933,-90.41181
Goose Prairie,WA,46.915735,-121.241591
Goose Rock,KY,37.147687,-83.737014
Gordo,AL,33.299935,-87.88368
Gordon,AL,31.087556,-85.13116
Gordon,GA,32.891499,-83.32748
Gordon,KY,36.98586,-83.06497
Gordon,NE,42.567701,-102.00083
Gordon,OH,40.135426,-84.619129
Gordon,PA,40.750943,-76.33944
Gordon,TX,32.572618,-98.36399
Gordon,WI,46.233591,-91.81795
Gordon,WV,37.997105,-81.71704
Gordonsville,TN,36.182334,-85.9832
Gordonsville,VA,38.125214,-78.197
Gordonville,MO,37.30925,-89.69889
Gordonville,PA,40.0348,-76.11175
Gordonville,TX,33.842878,-96.82348
Gore,OK,35.566657,-95.09627
Gore,VA,39.247386,-78.35444
Gore Springs,MS,33.748508,-89.54482
Goree,TX,33.481208,-99.51447
Goreville,IL,37.558235,-88.96661
Gorham,IL,37.727109,-89.47618
Gorham,KS,38.878181,-99.03432
Gorham,ME,43.697118,-70.46301
Gorham,NH,44.386557,-71.16273
Gorham,NY,42.808127,-77.287611
Gorin,MO,40.361121,-92.01979
Gorman,TX,32.214932,-98.68404
Gormania,WV,39.280652,-79.33844
Gorum,LA,31.440908,-92.94724
Goshen,AL,31.756986,-86.14489
Goshen,AR,36.087551,-93.966645
Goshen,CA,36.357151,-119.425371
Goshen,CT,41.836049,-73.24506
Goshen,IN,41.588649,-85.841982
Goshen,KY,38.411964,-85.57066
Goshen,MA,42.45792,-72.81551
Goshen,NH,43.295109,-72.14201700000001
Goshen,NJ,39.056521,-74.816619
Goshen,NY,41.38928,-74.3337
Goshen,OH,39.222264,-84.11831
Goshen,UT,39.949142,-111.89623
Goshen,VA,37.997778,-79.48004
Gosnell,AR,35.694942,-89.966819
Gosport,IN,39.355692,-86.66247
Gotebo,OK,35.045196,-98.87586
Gotha,FL,28.543429,-81.52479
Gotham,WI,43.222854,-90.2935
Gothenburg,NE,40.952436,-100.15719
Gough,GA,33.050487,-81.929165
Gould,AR,34.004537,-91.5784
Gould,OK,34.681369,-99.74534
Gould City,MI,46.095949,-85.71737
Gouldbusk,TX,31.547652,-99.47679
Gouldsboro,ME,44.49569,-68.09467
Gouldsboro,PA,41.251286,-75.49121
Gouverneur,NY,44.319897,-75.45537
Gove,KS,38.882722,-100.46085
Government Camp,OR,45.305113,-121.78441
Gowanda,NY,42.453234,-78.9348
Gowen,MI,43.244538,-85.34217
Gowen,OK,34.877067,-95.47832
Gowen City,PA,40.889632,-76.664574
Gower,MO,39.61222,-94.5929
Gowrie,IA,42.269537,-94.29539
Grabill,IN,41.202549,-84.93811
Grace,ID,42.525021,-111.7509
Grace,MS,32.984306,-90.94339
Grace City,ND,47.54777,-98.80594
Gracemont,OK,35.218293,-98.2484
Graceville,FL,30.935306,-85.52171
Graceville,MN,45.568463,-96.45916
Gracewood,GA,33.386041,-82.090996
Gracey,KY,36.847924,-87.6579
Grady,AL,31.985456,-86.15741
Grady,AR,34.110042,-91.70488
Grady,NM,34.7680035,-103.3680455
Gradyville,KY,37.098391,-85.50199
Gradyville,PA,39.88211,-75.337234
Graettinger,IA,43.239934,-94.74138
Graff,MO,37.330625,-92.27211
Graford,TX,32.908714,-98.35727
Grafton,IA,43.329416,-93.07297
Grafton,IL,38.985138,-90.44563
Grafton,MA,42.201674,-71.68771
Grafton,ND,48.415911,-97.4096
Grafton,NE,40.627475,-97.72408
Grafton,NH,43.568328,-71.96422
Grafton,NY,42.772624,-73.446834
Grafton,OH,41.275919,-82.05315
Grafton,VT,43.186044,-72.61661
Grafton,WI,43.32546,-87.94573
Grafton,WV,39.343418,-80.02665
Graham,AL,33.469709,-85.36139
Graham,FL,29.968926,-82.122553
Graham,KY,37.240117,-87.29396
Graham,MO,40.187914,-95.02142
Graham,NC,36.031837,-79.37815
Graham,OK,34.363418,-97.43017
Graham,TX,33.081863,-98.60091
Graham,WA,47.028423,-122.291
Graham Lakes,MN,43.820313,-95.523182
Grahamsville,NY,41.85304,-74.52915
Grahn,KY,38.282767,-83.0727
Grain Valley,MO,39.012404,-94.21156
Grainfield,KS,39.117535,-100.47735
Grambling,LA,32.526277,-92.71794
Gramercy,LA,30.053907,-90.68915
Gramling,SC,34.888237,-81.96902
Grammer,IN,39.152228,-85.726135
Grampian,PA,40.977104,-78.62296
Granada,CO,37.962678,-102.33025
Granada,MN,43.680519,-94.33773
Granada Hills,CA,34.032121000000004,-118.399566
Granbury,TX,32.4325355,-97.75448
Granby,CO,40.142434,-105.95502
Granby,CT,41.959713,-72.79826
Granby,MA,42.254563,-72.51831
Granby,MO,36.913607,-94.24731
Granby,VT,44.612521,-71.71536
Grand Bay,AL,30.487783,-88.32722
Grand Blanc,MI,42.9228385,-83.632925
Grand Cane,LA,32.110359,-93.78584
Grand Canyon,AZ,35.862292,-112.06498
Grand Chain,IL,37.239385,-88.95184
Grand Chenier,LA,29.77124,-92.88732
Grand Coteau,LA,30.419571,-92.04753
Grand Coulee,WA,47.947097,-119.00713
Grand Forks,ND,47.926539500000004,-97.233098
Grand Forks AFB,ND,47.938664,-97.383498
Grand Gorge,NY,42.368009,-74.50137
Grand Haven,MI,43.04117,-86.19013
Grand Island,FL,28.893559,-81.74343
Grand Island,NE,40.904049666666666,-98.40683
Grand Island,NY,43.011823,-78.95914
Grand Isle,LA,29.227769,-90.01211
Grand Isle,ME,47.281126,-68.14277
Grand Isle,VT,44.712593,-73.30526
Grand Junction,CO,39.06342314285715,-108.55950057142857
Grand Junction,IA,42.036623,-94.21948
Grand Junction,MI,42.395965,-86.0545
Grand Junction,TN,35.057728,-89.18599
Grand Lake,CO,40.23832,-105.84688
Grand Lake Stream,ME,45.185635,-67.601026
Grand Ledge,MI,42.749774,-84.7503
Grand Marais,MI,46.655567,-85.95837
Grand Marais,MN,47.939037,-90.54659
Grand Marsh,WI,43.868852,-89.70736
Grand Meadow,MN,43.715085,-92.57812
Grand Mound,IA,41.836317,-90.67008
Grand Portage,MN,47.967442,-89.73735
Grand Prairie,TX,32.7398088,-96.9190304
Grand Rapids,MI,42.98474014285714,-85.60604078571428
Grand Rapids,MN,47.139542,-93.789616
Grand Rapids,OH,41.427352,-83.84944
Grand Ridge,FL,30.698517,-85.01619
Grand Ridge,IL,41.234167,-88.82807
Grand River,IA,40.834902,-93.95414
Grand River,OH,41.742693,-81.282125
Grand Rivers,KY,37.031683,-88.24498
Grand Ronde,OR,45.060436,-123.66311
Grand Saline,TX,32.661299,-95.71738
Grand Terrace,CA,34.030714,-117.31174
Grand Tower,IL,37.629601,-89.48077
Grand Valley,PA,41.700333,-79.54788
Grand View,ID,43.004691,-116.07225
Grand View,WI,46.360155,-91.14425
Grandfalls,TX,31.34197,-102.8564
Grandfield,ND,47.799663,-99.211615
Grandfield,OK,34.239154,-98.72275
Grandin,FL,29.727276,-81.9205
Grandin,MO,36.828561,-90.81359
Grandin,ND,47.251489,-96.98522
Grandview,IA,41.277239,-91.18897
Grandview,IN,37.965531,-86.95436
Grandview,MO,38.883548,-94.52503
Grandview,TN,35.78168,-84.87955
Grandview,TX,32.27442,-97.19282
Grandview,WA,46.260129,-119.90614
Grandville,MI,42.961561,-85.6574635
Grandy,MN,45.642235,-93.201107
Grandy,NC,36.239666,-75.87361
Granger,IA,41.759988,-93.81486
Granger,IN,41.73578933333334,-86.168744
Granger,MO,40.453333,-92.1474
Granger,TX,30.715207,-97.43449
Granger,WA,46.345166,-120.1843
Granger,WY,41.610852,-109.97361
Grangeville,ID,45.923869,-116.13146
Granite,CO,39.030747,-106.256615
Granite,OK,34.976173,-99.3952
Granite Bay,CA,38.743811,-121.19013
Granite Canon,WY,41.051097,-105.19216
Granite City,IL,38.720938,-90.11431
Granite Falls,MN,44.794723,-95.56737
Granite Falls,NC,35.811919,-81.43478
Granite Falls,WA,48.070852,-121.82242
Granite Quarry,NC,35.614966,-80.44198
Granite Springs,NY,41.319026,-73.7576
Graniteville,SC,33.566349,-81.84119
Graniteville,VT,44.140716,-72.47675
Grannis,AR,34.24238,-94.35535
Grant,AL,34.500216,-86.27889
Grant,CO,39.459109,-105.72873
Grant,FL,27.929103,-80.52879
Grant,IA,41.142185,-94.98414
Grant,LA,30.799893,-92.94408
Grant,MI,43.34022,-85.82566
Grant,NE,40.850141,-101.75824
Grant,OK,33.917165,-95.4894
Grant City,MO,40.496954,-94.38993
Grant Park,IL,41.244016,-87.64464
Grant Town,WV,39.558702,-80.17617
Grantham,NH,43.516383,-72.12954
Grantham,PA,40.153656,-76.9963
Granton,WI,44.557846,-90.44622
Grants,NM,35.122129,-107.90777
Grants Pass,OR,42.4215625,-123.39163425
Grantsboro,NC,35.085784,-76.86135
Grantsburg,IL,37.342538,-88.73381
Grantsburg,IN,38.284524,-86.46103
Grantsburg,WI,45.75118,-92.67182
Grantsdale,MT,46.060169,-114.040777
Grantsville,MD,39.675393,-79.17045
Grantsville,UT,40.689007,-112.6698
Grantsville,WV,38.911018,-81.07278
Grantville,GA,33.230734,-84.82543
Grantville,KS,39.094823,-95.54874
Grantville,PA,40.402578,-76.6434
Granville,IA,42.974759,-95.86981
Granville,IL,41.264159,-89.23655
Granville,MA,42.086224,-72.94464
Granville,ND,48.269326,-100.82468
Granville,NY,43.376197,-73.31153
Granville,OH,40.070985,-82.52134
Granville,PA,40.551431,-77.62577
Granville,TN,36.259907,-85.7555
Granville,VT,43.999811,-72.83927
Granville,WV,39.646705,-79.98826
Granville Summit,PA,41.702935,-76.71175
Grapeland,TX,31.505916,-95.46315
Grapeview,WA,47.321442,-122.92935
Grapeville,PA,40.324588,-79.60693
Grapevine,AR,34.14741,-92.31641
Grapevine,TX,32.851684500000005,-97.188232
Grasonville,MD,38.954613,-76.21257
Grass Creek,IN,41.040988,-86.206925
Grass Lake,MI,42.284771,-84.18971
Grass Range,MT,47.041005,-108.80868
Grass Valley,CA,39.1676375,-121.05942999999999
Grass Valley,OR,45.335199,-120.7798
Grassflat,PA,41.004152,-78.11298
Grasston,MN,45.842603,-93.11924
Grassy,MO,37.212218,-90.13105
Grassy Butte,ND,47.393108,-103.36899
Grassy Creek,NC,36.557892,-81.42635
Grassy Meadows,WV,37.838288,-80.75393
Gratiot,OH,39.950857,-82.21842
Gratiot,WI,42.572413,-90.02605
Gratis,OH,39.647494,-84.52749
Graton,CA,38.434663,-122.8689
Gratz,PA,40.608245,-76.737545
Gravel Switch,KY,37.561722,-85.0227
Gravelly,AR,34.88007,-93.70593
Graves Mill,VA,38.428509,-78.267848
Gravette,AR,36.412233,-94.45226
Gravity,IA,40.780854,-94.7643
Gravois Mills,MO,38.232201,-92.82494
Grawn,MI,44.647716,-85.70649
Gray,GA,33.003455,-83.55078
Gray,IA,41.84115,-94.9812
Gray,KY,36.930995,-83.98146
Gray,LA,29.696636,-90.77238
Gray,ME,43.879576,-70.3533
Gray,PA,40.134685,-79.09236
Gray Court,SC,34.601311,-82.13111
Gray Hawk,KY,37.395468,-83.908492
Gray Mountain,AZ,35.675689,-111.49474
Gray Summit,MO,38.499489,-90.83398
Grayland,WA,46.781978,-124.08111
Grayling,AK,62.90813,-160.06675
Grayling,MI,44.683135,-84.6178705
Graymont,IL,40.877451,-88.7778
Grayridge,MO,36.822129,-89.7817
Grays Knob,KY,36.797447,-83.264497
Grays River,WA,46.348706,-123.58307
Grayslake,IL,42.338955,-88.03433
Grayson,GA,33.888829,-83.96848
Grayson,KY,38.3307755,-82.9447555
Grayson,LA,32.024884,-92.16421
Graysville,AL,33.640865,-86.96885
Graysville,GA,34.975939,-85.1416
Graysville,IN,39.080474,-87.449558
Graysville,OH,39.628144,-81.19164
Graysville,PA,39.943552,-80.37399
Graysville,TN,35.443503,-85.18397
Graytown,OH,41.553383,-83.25597
Grayville,IL,38.257064,-88.00353
Great Barrington,MA,42.189715,-73.35249
Great Bend,KS,38.363151,-98.78495
Great Bend,ND,46.153098,-96.80909
Great Bend,NY,44.014698,-75.728357
Great Bend,PA,41.977241,-75.74391
Great Cacapon,WV,39.571804,-78.37183
Great Falls,MT,47.4756012,-111.293888
Great Falls,SC,34.569908,-80.90972
Great Falls,VA,39.003809,-77.30165
Great Lakes,IL,42.312372,-87.85284
Great Meadows,NJ,40.886474,-74.90089
Great Meadows-Vienna,NJ,40.863567,-74.869538
Great Mills,MD,38.260846,-76.4985
Great Neck,NY,40.773613,-73.6656885
Great River,NY,40.922326,-72.637078
Great Valley,NY,42.220602,-78.6337
